store;id;name;priceDate;price;isBudgetBrand;quantity;unit;isWeighted;isBio;isAvailable;url
billa;"00-359375";Clever Waffelröllchen Vollmilch;2020-03-07;0.99;true;125;g;false;false;true;https://shop.billa.at/produkte/00-359375;
spar;"8799430934529";S-BUDGET Punschkrapferl 6 Stück;2023-01-21;2.29;true;250;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799430934529;
spar;"8799430934529";S-BUDGET Punschkrapferl 6 Stück;2022-12-03;1.99;true;250;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799430934529;
spar;"8799430934529";S-BUDGET Punschkrapferl 6 Stück;2020-03-07;1.69;true;250;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799430934529;
billa;"00-363729";Clever Mini Punschkrapfen;2023-05-15;2.29;true;250;g;false;false;true;https://shop.billa.at/produkte/00-363729;
billa;"00-363729";Clever Mini Punschkrapfen;2020-03-07;1.69;true;250;g;false;false;true;https://shop.billa.at/produkte/00-363729;
spar;"8799154503681";S-BUDGET Frischkäsezubereitung Kräuter;2022-12-03;1.25;true;150;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799154503681;
spar;"8799154503681";S-BUDGET Frischkäsezubereitung Kräuter;2020-05-13;0.69;true;150;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799154503681;
spar;"8799154503681";S-BUDGET Frischkäsezubereitung Kräuter;2020-04-01;0.89;true;150;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799154503681;
spar;"8799154503681";S-BUDGET Frischkäsezubereitung Kräuter;2020-03-07;0.79;true;150;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799154503681;
billa;"00-886678";Clever Frischkäse Kräuter;2023-05-15;1.25;true;150;g;false;false;true;https://shop.billa.at/produkte/00-886678;
billa;"00-886678";Clever Frischkäse Kräuter;2020-05-13;0.69;true;150;g;false;false;true;https://shop.billa.at/produkte/00-886678;
billa;"00-886678";Clever Frischkäse Kräuter;2020-04-10;0.89;true;150;g;false;false;true;https://shop.billa.at/produkte/00-886678;
billa;"00-886678";Clever Frischkäse Kräuter;2020-03-07;0.79;true;150;g;false;false;true;https://shop.billa.at/produkte/00-886678;
spar;"8799203852289";S-BUDGET Haltbare Vollmilch 3,5% Fett;2023-04-15;1.09;true;1000;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799203852289;
spar;"8799203852289";S-BUDGET Haltbare Vollmilch 3,5% Fett;2023-01-28;1.19;true;1000;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799203852289;
spar;"8799203852289";S-BUDGET Haltbare Vollmilch 3,5% Fett;2023-01-07;1.25;true;1000;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799203852289;
spar;"8799203852289";S-BUDGET Haltbare Vollmilch 3,5% Fett;2022-12-03;1.09;true;1000;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799203852289;
spar;"8799203852289";S-BUDGET Haltbare Vollmilch 3,5% Fett;2020-03-10;0.79;true;1000;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799203852289;
spar;"8799203852289";S-BUDGET Haltbare Vollmilch 3,5% Fett;2020-03-07;0.75;true;1000;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799203852289;
billa;"00-746506";Clever Haltbar-Vollmilch 3.5%;2023-05-15;1.09;true;1000;ml;false;false;true;https://shop.billa.at/produkte/00-746506;
billa;"00-746506";Clever Haltbar-Vollmilch 3.5%;2020-04-23;0.79;true;1000;ml;false;false;true;https://shop.billa.at/produkte/00-746506;
billa;"00-746506";Clever Haltbar-Vollmilch 3.5%;2020-03-07;0.85;true;1000;ml;false;false;true;https://shop.billa.at/produkte/00-746506;
spar;"8799562956801";S-BUDGET Fruchtmolke Mango;2023-04-29;0.85;true;500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799562956801;
spar;"8799562956801";S-BUDGET Fruchtmolke Mango;2022-12-31;0.89;true;500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799562956801;
spar;"8799562956801";S-BUDGET Fruchtmolke Mango;2022-12-03;0.79;true;500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799562956801;
spar;"8799562956801";S-BUDGET Fruchtmolke Mango;2020-03-10;0.65;true;500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799562956801;
spar;"8799562956801";S-BUDGET Fruchtmolke Mango;2020-03-07;0.59;true;500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799562956801;
billa;"00-307034";Clever Mango Fruchtmolke;2023-05-15;0.85;true;500;ml;false;false;true;https://shop.billa.at/produkte/00-307034;
billa;"00-307034";Clever Mango Fruchtmolke;2020-03-07;0.65;true;500;ml;false;false;true;https://shop.billa.at/produkte/00-307034;
spar;"8805211602945";S-BUDGET Müllbeutel mit Zugband 30l 35 Stk.;2023-03-11;1.39;true;35;stk;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8805211602945;
spar;"8805211602945";S-BUDGET Müllbeutel mit Zugband 30l 35 Stk.;2023-01-28;1.49;true;35;stk;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8805211602945;
spar;"8805211602945";S-BUDGET Müllbeutel mit Zugband 30l 35 Stk.;2022-12-03;1.39;true;35;stk;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8805211602945;
billa;"00-360948";Clever Müllsäcke mit Zugband 30L;2023-05-15;1.39;true;35;stk;false;false;true;https://shop.billa.at/produkte/00-360948;
spar;"8800373669889";S-BUDGET Schwammtuch 5 Stk;2023-01-21;0.89;true;5;stk;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800373669889;
spar;"8800373669889";S-BUDGET Schwammtuch 5 Stk;2022-12-03;0.79;true;5;stk;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800373669889;
spar;"8800373669889";S-BUDGET Schwammtuch 5 Stk;2020-07-28;0.75;true;5;stk;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800373669889;
billa;"00-677672";Clever Schwammtücher;2023-05-15;0.89;true;5;stk;false;false;true;https://shop.billa.at/produkte/00-677672;
billa;"00-677672";Clever Schwammtücher;2020-03-07;0.69;true;5;stk;false;false;true;https://shop.billa.at/produkte/00-677672;
spar;"8799170691073";S-BUDGET Wild-Preiselbeeren;2023-05-23;1.99;true;400;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799170691073;
spar;"8799170691073";S-BUDGET Wild-Preiselbeeren;2020-04-17;1.69;true;400;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799170691073;
billa;"00-531068";Clever Wildpreiselbeeren;2023-05-15;1.99;true;400;g;false;false;true;https://shop.billa.at/produkte/00-531068;
spar;"8798899175425";S-BUDGET Astoria Natürliches Mineralwasser still;2023-03-04;0.33;true;1500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8798899175425;
spar;"8798899175425";S-BUDGET Astoria Natürliches Mineralwasser still;2023-02-04;0.35;true;1500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8798899175425;
spar;"8798899175425";S-BUDGET Astoria Natürliches Mineralwasser still;2022-12-03;0.33;true;1500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8798899175425;
spar;"8798899175425";S-BUDGET Astoria Natürliches Mineralwasser still;2020-06-17;0.27;true;1500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8798899175425;
spar;"8798899175425";S-BUDGET Astoria Natürliches Mineralwasser still;2020-03-07;0.25;true;1500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8798899175425;
billa;"00-768434";Clever Mineralwasser Still;2023-05-15;0.33;true;1500;ml;false;false;true;https://shop.billa.at/produkte/00-768434;
billa;"00-768434";Clever Mineralwasser Still;2020-07-28;0.27;true;1500;ml;false;false;true;https://shop.billa.at/produkte/00-768434;
spar;"8802191114241";S-BUDGET Erbsen tiefgekühlt;2023-01-21;1.99;true;1000;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8802191114241;
spar;"8802191114241";S-BUDGET Erbsen tiefgekühlt;2022-12-03;1.69;true;1000;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8802191114241;
spar;"8802191114241";S-BUDGET Erbsen tiefgekühlt;2020-03-07;1.59;true;1000;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8802191114241;
billa;"00-488970";Clever Junge Erbsen;2023-05-15;1.99;true;1000;g;false;false;true;https://shop.billa.at/produkte/00-488970;
spar;"8799075794945";S-BUDGET Pfirsich-Hälften leicht gezuckert 820g;2023-03-11;1.99;true;820;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799075794945;
spar;"8799075794945";S-BUDGET Pfirsich-Hälften leicht gezuckert 820g;2022-12-03;1.89;true;820;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799075794945;
spar;"8799075794945";S-BUDGET Pfirsich-Hälften leicht gezuckert 820g;2020-04-17;0.99;true;820;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799075794945;
billa;"00-904480";Clever Pfirsich Hälften;2023-05-15;1.99;true;825;g;false;false;true;https://shop.billa.at/produkte/00-904480;
billa;"00-904480";Clever Pfirsich Hälften;2020-03-07;0.99;true;825;g;false;false;true;https://shop.billa.at/produkte/00-904480;
spar;"8804063346689";S-BUDGET Vanille-Eis;2023-03-25;3.99;true;2500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8804063346689;
spar;"8804063346689";S-BUDGET Vanille-Eis;2022-12-03;2.99;true;2500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8804063346689;
spar;"8804063346689";S-BUDGET Vanille-Eis;2020-03-07;2.49;true;2500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8804063346689;
billa;"00-260599";Clever Bourbon-Vanille Eis;2023-05-15;3.99;true;2500;ml;false;false;true;https://shop.billa.at/produkte/00-260599;
billa;"00-260599";Clever Bourbon-Vanille Eis;2020-03-07;2.49;true;2500;ml;false;false;true;https://shop.billa.at/produkte/00-260599;
spar;"8799981174785";S-BUDGET Milchschokolade mit Haselnusssplittern;2023-03-04;0.69;true;100;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799981174785;
spar;"8799981174785";S-BUDGET Milchschokolade mit Haselnusssplittern;2022-12-03;0.59;true;100;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799981174785;
spar;"8799981174785";S-BUDGET Milchschokolade mit Haselnusssplittern;2020-03-07;0.55;true;100;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799981174785;
billa;"00-769716";Clever Vollmilch Nuss Schokolade;2023-05-15;0.69;true;100;g;false;false;true;https://shop.billa.at/produkte/00-769716;
billa;"00-769716";Clever Vollmilch Nuss Schokolade;2020-03-07;0.55;true;100;g;false;false;true;https://shop.billa.at/produkte/00-769716;
spar;"8800050610177";S-BUDGET Eierteigwaren Fadennudeln;2023-01-21;1.98;true;1000;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800050610177;
spar;"8800050610177";S-BUDGET Eierteigwaren Fadennudeln;2022-12-03;1.69;true;1000;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800050610177;
spar;"8800050610177";S-BUDGET Eierteigwaren Fadennudeln;2020-07-21;1.48;true;1000;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800050610177;
spar;"8800050610177";S-BUDGET Eierteigwaren Fadennudeln;2020-03-07;1.28;true;1000;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800050610177;
billa;"00-436779";Clever Fadennudeln;2023-05-15;1.98;true;1000;g;false;false;true;https://shop.billa.at/produkte/00-436779;
billa;"00-436779";Clever Fadennudeln;2020-03-17;1.28;true;1000;g;false;false;true;https://shop.billa.at/produkte/00-436779;
spar;"8802614345729";S-BUDGET Haselnuss Creme;2023-05-23;1.35;true;400;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8802614345729;
spar;"8802614345729";S-BUDGET Haselnuss Creme;2022-12-03;1.49;true;400;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8802614345729;
spar;"8802614345729";S-BUDGET Haselnuss Creme;2020-07-01;1.27;true;400;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8802614345729;
spar;"8802614345729";S-BUDGET Haselnuss Creme;2020-03-07;1.29;true;400;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8802614345729;
billa;"00-772003";Clever Haselnusscreme;2023-05-15;1.35;true;400;g;false;false;true;https://shop.billa.at/produkte/00-772003;
billa;"00-772003";Clever Haselnusscreme;2020-07-21;1.27;true;400;g;false;false;true;https://shop.billa.at/produkte/00-772003;
billa;"00-772003";Clever Haselnusscreme;2020-03-07;1.29;true;400;g;false;false;true;https://shop.billa.at/produkte/00-772003;
spar;"8799194513409";S-BUDGET Grain Biscuits Vollmilchschokolade;2023-03-04;0.99;true;200;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799194513409;
spar;"8799194513409";S-BUDGET Grain Biscuits Vollmilchschokolade;2020-06-08;0.89;true;200;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799194513409;
spar;"8799194513409";S-BUDGET Grain Biscuits Vollmilchschokolade;2020-03-07;0.79;true;200;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799194513409;
billa;"00-766912";Clever Mürbteigkekse mit Milchschokolade;2023-05-15;0.99;true;200;g;false;false;true;https://shop.billa.at/produkte/00-766912;
billa;"00-766912";Clever Mürbteigkekse mit Milchschokolade;2020-03-07;0.79;true;200;g;false;false;true;https://shop.billa.at/produkte/00-766912;
spar;"8798722359297";S-BUDGET Ananasstücke;2022-12-24;1.29;true;560;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8798722359297;
spar;"8798722359297";S-BUDGET Ananasstücke;2022-12-03;1.45;true;560;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8798722359297;
spar;"8798722359297";S-BUDGET Ananasstücke;2020-06-17;1.29;true;560;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8798722359297;
spar;"8798722359297";S-BUDGET Ananasstücke;2020-04-17;0.99;true;560;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8798722359297;
billa;"00-479357";Clever Ananas Stücke in Ananassaft;2023-05-15;1.29;true;567;g;false;false;true;https://shop.billa.at/produkte/00-479357;
spar;"8799562989569";S-BUDGET Frucht-Molke Maracuja;2023-04-29;0.85;true;500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799562989569;
spar;"8799562989569";S-BUDGET Frucht-Molke Maracuja;2022-12-31;0.89;true;500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799562989569;
spar;"8799562989569";S-BUDGET Frucht-Molke Maracuja;2022-12-03;0.79;true;500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799562989569;
spar;"8799562989569";S-BUDGET Frucht-Molke Maracuja;2020-03-10;0.65;true;500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799562989569;
spar;"8799562989569";S-BUDGET Frucht-Molke Maracuja;2020-03-07;0.59;true;500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799562989569;
billa;"00-307054";Clever  Maracuja Fruchtmolke;2023-05-15;0.85;true;500;ml;false;false;true;https://shop.billa.at/produkte/00-307054;
billa;"00-307054";Clever  Maracuja Fruchtmolke;2020-03-07;0.65;true;500;ml;false;false;true;https://shop.billa.at/produkte/00-307054;
spar;"8800035766273";S-BUDGET Brötchen 6 x 50g;2023-01-07;0.69;true;300;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800035766273;
spar;"8800035766273";S-BUDGET Brötchen 6 x 50g;2022-12-03;0.65;true;300;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800035766273;
spar;"8800035766273";S-BUDGET Brötchen 6 x 50g;2020-03-07;0.45;true;300;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800035766273;
billa;"00-288154";Clever Brötchen zum Fertigbacken;2023-05-15;0.69;true;300;g;false;false;true;https://shop.billa.at/produkte/00-288154;
billa;"00-288154";Clever Brötchen zum Fertigbacken;2020-03-07;0.45;true;300;g;false;false;true;https://shop.billa.at/produkte/00-288154;
spar;"8803762601985";S-BUDGET Hirtenkäse;2022-12-10;1.99;true;250;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8803762601985;
spar;"8803762601985";S-BUDGET Hirtenkäse;2022-12-03;1.79;true;250;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8803762601985;
spar;"8803762601985";S-BUDGET Hirtenkäse;2020-03-07;1.39;true;250;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8803762601985;
billa;"00-451145";Clever Hirtenkäse;2023-05-15;1.99;true;250;g;false;false;true;https://shop.billa.at/produkte/00-451145;
spar;"8800340082689";S-BUDGET Orangennektar aus Orangensaftkonzentrat, 50%;2023-05-06;0.99;true;1500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800340082689;
spar;"8800340082689";S-BUDGET Orangennektar aus Orangensaftkonzentrat, 50%;2023-02-18;0.95;true;1500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800340082689;
spar;"8800340082689";S-BUDGET Orangennektar aus Orangensaftkonzentrat, 50%;2022-12-17;0.99;true;1500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800340082689;
spar;"8800340082689";S-BUDGET Orangennektar aus Orangensaftkonzentrat, 50%;2022-12-03;0.89;true;1500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800340082689;
spar;"8800340082689";S-BUDGET Orangennektar aus Orangensaftkonzentrat, 50%;2020-03-07;0.95;true;1500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800340082689;
billa;"00-857019";Clever Orangennektar;2023-05-15;0.99;true;1500;ml;false;false;true;https://shop.billa.at/produkte/00-857019;
billa;"00-857019";Clever Orangennektar;2020-03-07;0.95;true;1500;ml;false;false;true;https://shop.billa.at/produkte/00-857019;
spar;"8798766628865";S-BUDGET Lemon;2023-01-28;0.64;true;1500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8798766628865;
spar;"8798766628865";S-BUDGET Lemon;2022-12-03;0.65;true;1500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8798766628865;
spar;"8798766628865";S-BUDGET Lemon;2020-03-07;0.39;true;1500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8798766628865;
billa;"00-578188";Clever Zitronenlimonade;2023-05-15;0.64;true;1500;ml;false;false;true;https://shop.billa.at/produkte/00-578188;
spar;"8799154470913";S-BUDGET Frischkäsezubereitung Kren;2022-12-03;1.25;true;150;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799154470913;
spar;"8799154470913";S-BUDGET Frischkäsezubereitung Kren;2020-05-13;0.69;true;150;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799154470913;
spar;"8799154470913";S-BUDGET Frischkäsezubereitung Kren;2020-04-01;0.89;true;150;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799154470913;
spar;"8799154470913";S-BUDGET Frischkäsezubereitung Kren;2020-03-07;0.79;true;150;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799154470913;
billa;"00-886677";Clever Frischkäse Kren;2023-05-15;1.25;true;150;g;false;false;true;https://shop.billa.at/produkte/00-886677;
billa;"00-886677";Clever Frischkäse Kren;2020-05-13;0.69;true;150;g;false;false;true;https://shop.billa.at/produkte/00-886677;
billa;"00-886677";Clever Frischkäse Kren;2020-04-10;0.89;true;150;g;false;false;true;https://shop.billa.at/produkte/00-886677;
billa;"00-886677";Clever Frischkäse Kren;2020-03-07;0.79;true;150;g;false;false;true;https://shop.billa.at/produkte/00-886677;
spar;"8799175507969";S-BUDGET Österreichischer Großlochkäse;2023-05-15;4.29;true;400;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799175507969;
spar;"8799175507969";S-BUDGET Österreichischer Großlochkäse;2023-02-25;4.49;true;400;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799175507969;
spar;"8799175507969";S-BUDGET Österreichischer Großlochkäse;2022-12-03;4.29;true;400;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799175507969;
spar;"8799175507969";S-BUDGET Österreichischer Großlochkäse;2020-03-07;3.39;true;400;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799175507969;
billa;"00-296470";Clever Großlochkäse im Stück;2023-05-16;4.29;true;400;g;false;false;true;https://shop.billa.at/produkte/00-296470;
billa;"00-296470";Clever Großlochkäse im Stück;2020-05-13;3.39;true;400;g;false;false;true;https://shop.billa.at/produkte/00-296470;
billa;"00-296470";Clever Großlochkäse im Stück;2020-03-07;3.49;true;400;g;false;false;true;https://shop.billa.at/produkte/00-296470;
spar;"8803665838081";S-BUDGET Liptauer-Art mild;2023-02-25;1.15;true;200;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8803665838081;
spar;"8803665838081";S-BUDGET Liptauer-Art mild;2022-12-24;1.29;true;200;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8803665838081;
spar;"8803665838081";S-BUDGET Liptauer-Art mild;2022-12-03;1.15;true;200;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8803665838081;
spar;"8803665838081";S-BUDGET Liptauer-Art mild;2020-03-07;0.85;true;200;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8803665838081;
billa;"00-531477";Clever Liptauer Art Aufstrich;2023-05-15;1.15;true;200;g;false;false;true;https://shop.billa.at/produkte/00-531477;
spar;"8807896219649";S-BUDGET 100% Apfel 100% Apfelsaft;2023-05-16;0.83;true;1000;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8807896219649;
spar;"8807896219649";S-BUDGET 100% Apfel 100% Apfelsaft;2023-04-08;0.85;true;1000;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8807896219649;
billa;"00-861714";Clever Apfelsaft;2023-05-15;0.83;true;1000;ml;false;false;true;https://shop.billa.at/produkte/00-861714;
billa;"00-861714";Clever Apfelsaft;2020-03-07;0.89;true;1000;ml;false;false;true;https://shop.billa.at/produkte/00-861714;
spar;"8800271073281";S-BUDGET Cappuccino Nach Belieben süßen;2023-04-29;2.99;true;400;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800271073281;
spar;"8800271073281";S-BUDGET Cappuccino Nach Belieben süßen;2022-12-03;2.65;true;400;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800271073281;
spar;"8800271073281";S-BUDGET Cappuccino Nach Belieben süßen;2020-07-13;2.48;true;400;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800271073281;
spar;"8800271073281";S-BUDGET Cappuccino Nach Belieben süßen;2020-03-07;2.19;true;400;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800271073281;
billa;"00-434366";Clever Cappuccino;2023-05-15;2.99;true;400;g;false;false;true;https://shop.billa.at/produkte/00-434366;
billa;"00-434366";Clever Cappuccino;2020-03-07;2.19;true;400;g;false;false;true;https://shop.billa.at/produkte/00-434366;
spar;"8803662757889";S-BUDGET Cashew Nüsse geröstet & ungesalzen;2022-12-03;1.86;true;150;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8803662757889;
spar;"8803662757889";S-BUDGET Cashew Nüsse geröstet & ungesalzen;2020-06-17;1.99;true;150;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8803662757889;
billa;"00-278747";Clever Cashews geröstet & ungesalzen;2023-05-17;1.86;true;150;g;false;false;true;https://shop.billa.at/produkte/00-278747;
billa;"00-278747";Clever Cashews geröstet & ungesalzen;2023-05-15;1.89;true;150;g;false;false;true;https://shop.billa.at/produkte/00-278747;
billa;"00-278747";Clever Cashews geröstet & ungesalzen;2020-03-07;1.99;true;150;g;false;false;true;https://shop.billa.at/produkte/00-278747;
spar;"8799538151425";S-BUDGET Cashew Nüsse geröstet und gesalzen;2022-12-03;1.86;true;150;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799538151425;
spar;"8799538151425";S-BUDGET Cashew Nüsse geröstet und gesalzen;2020-06-17;1.99;true;150;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799538151425;
billa;"00-278746";Clever Cashews geröstet & gesalzen;2023-05-17;1.86;true;150;g;false;false;true;https://shop.billa.at/produkte/00-278746;
billa;"00-278746";Clever Cashews geröstet & gesalzen;2023-05-15;1.89;true;150;g;false;false;true;https://shop.billa.at/produkte/00-278746;
billa;"00-278746";Clever Cashews geröstet & gesalzen;2020-03-07;1.99;true;150;g;false;false;true;https://shop.billa.at/produkte/00-278746;
spar;"8800310132737";S-BUDGET Marillen-Hälften;2022-12-03;2.39;true;820;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800310132737;
spar;"8800310132737";S-BUDGET Marillen-Hälften;2020-04-17;1.69;true;820;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800310132737;
billa;"00-518447";Clever Marillenhälften;2023-05-15;2.39;true;825;g;false;false;true;https://shop.billa.at/produkte/00-518447;
spar;"8800335101953";S-BUDGET Cappuccino;2022-12-31;0.85;true;250;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800335101953;
spar;"8800335101953";S-BUDGET Cappuccino;2022-12-03;0.75;true;250;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800335101953;
spar;"8800335101953";S-BUDGET Cappuccino;2020-07-06;0.59;true;250;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800335101953;
spar;"8800335101953";S-BUDGET Cappuccino;2020-03-07;0.58;true;250;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800335101953;
billa;"00-810102";Clever Eiscafé Cappuccino;2023-05-15;0.85;true;250;ml;false;false;true;https://shop.billa.at/produkte/00-810102;
billa;"00-810102";Clever Eiscafé Cappuccino;2020-07-21;0.59;true;250;ml;false;false;true;https://shop.billa.at/produkte/00-810102;
billa;"00-810102";Clever Eiscafé Cappuccino;2020-03-07;0.58;true;250;ml;false;false;true;https://shop.billa.at/produkte/00-810102;
spar;"8805139480577";S-BUDGET Rahm-Camembert;2022-12-03;2.29;true;250;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8805139480577;
spar;"8805139480577";S-BUDGET Rahm-Camembert;2020-06-17;1.69;true;250;g;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8805139480577;
billa;"00-634069";Clever Rahmcamembert;2023-05-15;2.29;true;250;g;false;false;true;https://shop.billa.at/produkte/00-634069;
spar;"8800183025665";S-BUDGET Aqua+ Aqua+ Birne-Melisse;2023-05-06;0.59;true;1500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800183025665;
spar;"8800183025665";S-BUDGET Aqua+ Aqua+ Birne-Melisse;2023-01-14;0.55;true;1500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800183025665;
spar;"8800183025665";S-BUDGET Aqua+ Aqua+ Birne-Melisse;2022-12-03;0.59;true;1500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800183025665;
spar;"8800183025665";S-BUDGET Aqua+ Aqua+ Birne-Melisse;2020-03-07;0.49;true;1500;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8800183025665;
billa;"00-708327";Clever Wasser Birne-Melisse prickelnd;2023-05-15;0.59;true;1500;ml;false;false;true;https://shop.billa.at/produkte/00-708327;
spar;"8799149555713";S-BUDGET 100% Reines Rapsöl;2023-04-22;2.99;true;1000;ml;false;false;true;https://www.interspar.at/shop/lebensmittel/p/8799149555713;
